帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
123,2,385.78,678.94,9564.62,9230.17,62.3,68.0,1
123,9,1133.31,239.28,9861.59,2759.07,72.16,1.7,0
123,5,809.21,506.64,9844.59,7017.6,71.59,45.33,1
123,8,864.18,664.89,10110.57,7867.05,80.42,54.03,1
123,3,1493.1,698.04,10647.77,6830.9,98.25,43.42,0
123,4,1469.88,491.02,10572.04,5530.95,95.74,30.1,0
123,6,783.6,429.7,9653.41,6397.77,65.25,38.98,1
123,7,497.17,487.71,9281.11,7817.15,52.89,53.52,1
123,18,855.85,329.83,9528.5,4944.91,61.1,24.09,1
123,17,874.43,353.68,9633.39,5249.92,64.58,27.22,0
123,19,1078.42,343.62,9973.5,4662.68,75.87,21.2,0
123,11,547.95,344.32,8814.64,6080.53,37.41,35.73,1
123,10,706.51,322.29,9148.69,5219.22,48.5,26.9,1
123,13,1370.43,313.21,10360.74,3743.8,88.72,11.79,0
123,15,895.31,436.4,9849.41,6174.58,71.75,36.69,1
123,20,1410.2,415.37,10479.8,4931.34,92.68,23.95,0
123,21,858.62,223.27,9110.7,2753.48,47.23,1.64,1
123,12,1141.07,426.03,10177.91,5522.66,82.66,30.01,0
123,16,1201.12,530.68,10338.74,6318.68,87.99,38.17,0
123,23,897.32,541.86,10012.06,7057.77,77.15,45.74,0
123,22,567.47,202.34,7687.56,2593.6,0.0,0.0,1
123,14,1820.77,949.86,10851.14,7392.64,105.0,49.17,3
124,1,491.97,406.72,8992.44,7133.79,42.6,46.26,1
124,2,385.26,679.78,9583.64,9286.82,61.85,68.0,1
124,9,1132.26,239.51,9945.26,2797.66,73.63,2.47,0
124,8,862.04,665.01,10149.55,7932.2,80.28,54.32,1
124,5,807.33,506.62,9886.11,7077.9,71.7,45.7,1
124,6,781.69,430.43,9697.87,6461.62,65.57,39.47,1
124,7,494.76,488.11,9302.48,7877.6,52.7,53.77,1
124,4,1469.49,491.29,10644.1,5599.27,96.39,30.76,0
124,3,1492.19,698.01,10707.39,6900.1,98.45,43.9,0
124,19,1077.41,343.49,10041.12,4712.34,76.75,21.81,0
124,10,704.23,322.64,9189.08,5267.04,49.0,27.41,1
124,11,545.22,344.98,8838.69,6135.1,37.59,36.18,1
124,16,1199.51,531.11,10397.7,6387.56,88.36,38.72,0
124,17,872.96,353.77,9687.14,5300.3,65.22,27.75,0
124,15,893.54,435.58,9897.59,6224.38,72.08,37.08,1
124,18,853.85,330.73,9583.67,5005.52,61.85,24.77,1
124,13,1368.98,313.87,10445.82,3808.73,89.93,12.68,0
124,12,1139.79,425.98,10241.48,5582.36,83.28,30.59,0
124,21,856.77,223.1,9169.76,2763.07,48.37,2.13,1
124,20,1409.44,415.36,10555.8,4994.23,93.51,24.66,0
124,23,895.11,542.36,10057.03,7124.75,77.27,46.17,0
124,22,564.41,201.94,7684.36,2552.57,0.0,0.0,1
124,14,1820.99,951.29,10908.59,7467.36,105.0,49.63,3
125,2,384.62,679.8,9630.79,9322.07,62.66,68.0,1
125,1,488.69,406.38,9030.04,7168.66,43.0,46.39,1
125,9,1131.22,239.49,9952.33,2800.66,73.18,2.54,0
125,8,860.07,665.16,10179.4,7955.33,80.61,54.28,1
125,7,492.65,488.56,9345.5,7915.58,53.32,53.88,1
125,3,1491.34,698.27,10723.4,6908.89,98.42,43.78,0
125,5,805.95,507.1,9916.87,7101.39,72.02,45.71,1
125,11,542.94,345.14,8878.35,6168.9,38.03,36.35,1
125,4,1469.14,491.39,10654.49,5602.02,96.16,30.66,0
125,16,1198.44,531.35,10416.11,6398.59,88.36,38.66,0
125,19,1076.47,343.42,10056.62,4718.19,76.59,21.79,0
125,6,780.05,430.39,9727.02,6480.79,65.81,39.48,1
125,10,702.34,322.77,9220.06,5290.54,49.22,27.53,1
125,13,1366.82,314.51,10448.34,3819.68,89.42,12.77,0
125,15,892.2,435.55,9922.86,6239.25,72.22,37.06,1
125,21,855.14,223.08,9188.51,2775.11,48.18,2.29,1
125,18,852.34,330.95,9608.1,5023.3,61.92,24.85,1
125,17,871.93,353.53,9711.1,5310.02,65.29,27.73,0
125,12,1138.61,426.25,10258.2,5593.12,83.19,30.57,0
125,20,1408.14,415.37,10563.49,4996.81,93.18,24.59,0
125,23,893.54,542.84,10084.87,7146.37,77.52,46.16,0
125,22,563.1,201.13,7716.34,2547.43,0.0,0.0,1
125,14,1820.7,951.74,10924.52,7475.95,105.0,49.47,3
126,2,382.81,680.45,9655.57,9341.42,62.81,68.0,1
126,1,484.59,407.34,9048.77,7195.74,42.82,46.37,1
126,3,1490.29,699.08,10733.91,6916.65,98.35,43.56,0
126,9,1129.61,239.16,9953.61,2794.22,72.63,2.0,0
126,8,858.28,666.0,10196.79,7968.69,80.65,54.16,1
126,13,1365.43,314.91,10450.34,3825.45,89.0,12.39,0
126,11,541.39,345.05,8897.06,6170.99,37.82,36.04,1
126,7,490.54,488.24,9364.69,7924.4,53.23,53.72,1
126,5,804.62,507.72,9933.88,7111.34,71.98,45.52,1
126,6,778.47,430.35,9741.84,6484.35,65.66,39.2,1
126,4,1468.99,491.59,10661.74,5602.93,95.97,30.31,0
126,10,700.48,322.85,9234.36,5294.16,48.93,27.2,1
126,19,1075.81,344.18,10066.7,4727.6,76.36,21.49,0
126,21,853.97,223.03,9197.62,2773.44,47.72,1.79,1
126,17,870.34,353.85,9723.44,5316.01,65.05,27.42,0
126,15,890.81,435.61,9936.22,6242.62,72.06,36.76,1
126,16,1197.0,531.84,10426.85,6405.31,88.23,38.4,0
126,18,850.76,331.15,9620.08,5027.45,61.64,24.51,1
126,20,1406.84,415.76,10568.49,5001.19,92.9,24.25,0
126,12,1137.57,426.66,10268.0,5597.91,82.99,30.26,0
126,23,892.04,542.98,10099.92,7152.88,77.46,45.94,0
126,22,561.18,202.33,7749.27,2596.06,0.0,0.0,1
126,14,1820.45,952.49,10935.83,7482.85,105.0,49.26,3
127,2,382.76,680.45,9683.58,9358.37,63.3,68.0,1
127,1,484.59,407.35,9075.88,7210.26,43.13,46.33,1
127,3,1490.29,699.06,10737.51,6912.91,98.3,43.33,0
127,9,1129.62,239.18,9950.02,2791.04,72.15,1.76,0
127,8,858.37,666.0,10212.2,7973.96,80.86,54.04,1
127,11,541.35,345.05,8921.96,6184.05,38.02,35.98,1
127,13,1365.43,314.91,10444.04,3817.81,88.55,12.11,0
127,7,490.55,488.14,9390.31,7937.4,53.57,53.67,1
127,5,804.62,507.71,9948.93,7116.42,72.12,45.39,1
127,4,1468.98,491.6,10660.4,5596.45,95.74,30.05,0
127,6,778.47,430.35,9756.79,6489.55,65.74,39.06,1
127,10,700.48,322.85,9251.28,5301.52,48.95,27.08,1
127,19,1075.79,344.19,10069.71,4725.52,76.13,21.27,0
127,21,853.96,223.05,9204.88,2778.04,47.41,1.63,1
127,17,870.33,353.83,9733.64,5318.1,64.97,27.25,0
127,16,1196.97,531.72,10432.16,6402.41,88.16,38.18,0
127,15,890.8,435.61,9947.5,6245.13,72.07,36.6,1
127,18,850.73,331.15,9630.5,5030.38,61.54,24.34,1
127,20,1406.85,415.8,10565.79,4994.68,92.6,23.98,0
127,12,1137.57,426.63,10271.99,5595.15,82.84,30.04,0
127,23,892.03,542.93,10112.89,7156.2,77.56,45.79,0
127,22,561.09,202.38,7776.97,2616.94,0.0,0.0,1
127,14,1820.44,952.49,10939.35,7479.04,105.0,49.04,3
128,2,381.27,680.97,9728.16,9405.73,63.86,68.0,1
128,1,482.08,407.17,9115.66,7253.08,43.42,46.4,1
128,8,856.92,666.24,10244.87,8005.05,81.11,53.95,1
128,7,489.3,488.9,9435.31,7983.66,54.09,53.73,1
128,3,1488.46,699.78,10759.18,6934.82,98.27,43.21,0
128,9,1128.79,239.07,9969.56,2790.55,71.92,1.63,0
128,5,803.2,508.37,9983.03,7150.24,72.37,45.37,1
128,11,539.16,344.89,8960.24,6219.74,38.23,36.03,1
128,4,1468.91,491.64,10680.14,5606.61,95.64,29.88,0
128,6,777.43,430.38,9790.75,6516.09,65.95,39.01,1
128,10,699.26,322.63,9285.81,5322.59,49.1,27.03,1
128,17,868.89,354.04,9763.79,5341.49,65.05,27.22,0
128,13,1364.72,315.46,10461.2,3829.64,88.33,12.05,0
128,19,1075.27,344.55,10095.34,4742.25,76.12,21.21,0
128,16,1196.06,531.66,10456.96,6419.69,88.19,38.04,0
128,15,889.53,436.72,9979.91,6279.74,72.26,36.63,1
128,18,849.65,331.11,9660.95,5048.49,61.62,24.28,1
128,12,1136.59,426.77,10296.53,5611.89,82.83,29.93,0
128,20,1406.15,415.81,10584.44,5003.55,92.44,23.83,0
128,21,852.43,223.18,9232.25,2789.97,47.31,1.62,1
128,23,891.16,542.79,10144.4,7180.53,77.75,45.67,0
128,22,559.84,202.25,7814.75,2628.56,0.0,0.0,1
128,14,1820.67,952.89,10960.72,7495.75,105.0,48.84,3
129,2,379.84,681.74,9823.51,9471.77,65.22,68.0,1
129,1,478.56,407.8,9201.25,7315.72,44.16,46.48,1
129,8,854.98,666.11,10308.02,8045.57,81.62,53.77,1
129,3,1487.12,700.62,10796.19,6961.1,98.14,42.94,0
129,7,487.49,489.55,9523.19,8040.92,55.05,53.72,1
129,6,776.45,430.91,9853.04,6551.34,66.22,38.86,1
129,9,1128.0,239.12,9984.81,2790.66,70.68,1.33,0
129,5,802.02,508.52,10045.36,7185.3,72.73,45.18,1
129,19,1074.81,344.5,10128.36,4751.16,75.54,20.89,0
129,11,537.45,345.15,9042.0,6263.86,38.77,35.99,1
129,10,697.69,322.55,9347.16,5348.36,49.1,26.85,1
129,21,850.8,222.84,9266.26,2789.64,46.36,1.32,1
129,16,1194.82,531.73,10496.94,6441.08,88.01,37.75,0
129,17,867.72,354.28,9813.11,5365.15,64.87,27.02,0
129,4,1469.61,492.1,10705.96,5618.09,95.09,29.54,0
129,18,848.48,331.03,9709.23,5066.16,61.35,24.03,1
129,13,1363.97,316.01,10473.0,3837.05,87.2,11.77,0
129,15,888.5,438.46,10035.92,6322.64,72.41,36.57,1
129,12,1135.87,427.61,10333.78,5635.41,82.49,29.71,0
129,20,1405.74,415.92,10605.4,5010.48,91.68,23.48,0
129,23,890.14,543.42,10203.12,7216.77,78.07,45.5,0
129,22,558.87,202.38,7896.57,2657.86,0.0,0.0,1
129,14,1821.21,954.26,10998.85,7522.69,105.0,48.55,3
130,2,378.71,682.33,9787.09,9415.08,66.14,68.0,1
130,8,853.45,666.18,10250.55,7977.76,81.92,53.55,1
130,6,775.42,430.87,9790.7,6490.02,66.26,38.6,1
130,1,476.52,407.64,9154.51,7268.78,44.6,46.42,1
130,7,485.12,489.59,9476.93,7990.48,55.58,53.68,1
130,5,800.56,508.52,9984.58,7121.36,72.86,44.94,1
130,3,1486.93,701.65,10723.29,6885.39,98.02,42.57,0
130,13,1363.16,316.13,10377.28,3769.68,86.24,11.25,0
130,19,1074.53,344.21,10046.6,4682.36,74.98,20.42,0
130,16,1194.06,532.25,10423.72,6370.58,87.82,37.39,0
130,9,1127.12,238.98,9888.6,2735.94,69.6,0.86,0
130,4,1470.46,491.83,10622.96,5534.68,94.6,28.99,0
130,11,536.08,344.51,8988.72,6211.71,38.95,35.8,1
130,18,847.29,331.11,9637.33,5013.55,61.04,23.75,1
130,21,850.01,222.3,9182.8,2742.54,45.56,0.92,1
130,15,887.34,440.1,9971.53,6275.24,72.42,36.44,1
130,12,1135.5,427.5,10256.12,5563.13,82.11,29.28,0
130,20,1405.7,415.91,10518.22,4933.73,91.04,22.95,0
130,17,867.2,354.37,9742.88,5307.44,64.63,26.71,0
130,23,888.91,543.39,10140.29,7148.92,78.17,45.22,0
130,14,1822.46,954.48,10928.33,7437.75,105.0,48.12,3
130,22,558.01,202.04,7844.77,2650.79,0.0,0.0,3
130,10,696.35,323.3,9287.42,5314.9,49.12,26.78,3
131,2,377.66,682.65,9918.32,9532.93,68.0,68.0,1
131,8,851.89,665.92,10341.88,8047.18,82.73,53.18,1
131,6,774.0,430.77,9883.09,6555.53,66.77,38.3,1
131,5,799.39,508.8,10077.64,7191.11,73.54,44.64,1
131,13,1362.66,316.08,10408.72,3778.44,85.05,10.6,0
131,1,475.06,407.94,9284.74,7378.47,45.96,46.51,1
131,3,1487.8,701.78,10780.06,6915.63,97.97,41.89,0
131,19,1074.02,344.3,10105.96,4714.12,74.52,19.93,0
131,18,846.25,331.26,9719.04,5066.56,61.07,23.45,1
131,7,483.86,489.18,9600.85,8091.8,56.95,53.62,1
131,16,1192.95,532.19,10486.56,6408.37,87.76,36.83,0
131,9,1126.38,239.14,9930.48,2756.43,68.42,0.4,0
131,4,1471.72,492.35,10667.35,5554.96,94.05,28.32,0
131,11,534.33,344.43,9110.18,6306.82,39.89,35.82,1
131,21,849.0,222.56,9257.58,2789.85,45.02,0.74,1
131,15,886.3,440.69,10055.08,6336.23,72.75,36.11,1
131,12,1134.71,427.66,10316.75,5598.5,81.85,28.75,0
131,20,1405.28,416.1,10558.4,4951.71,90.26,22.3,0
131,17,866.38,354.25,9823.15,5355.7,64.69,26.33,0
131,23,887.74,543.48,10226.42,7210.94,78.71,44.84,0
131,10,694.99,323.05,9385.8,5379.73,49.47,26.57,1
131,14,1822.78,954.63,10982.23,7468.28,105.0,47.4,3
131,22,556.45,201.57,7963.33,2716.07,0.0,0.0,3
132,2,377.15,683.45,9791.42,9478.5,64.7,68.0,1
132,8,850.86,665.84,10292.29,8055.43,81.33,53.89,1
132,1,473.62,408.03,9162.13,7327.17,43.81,46.66,1
132,5,798.45,508.93,10031.29,7198.83,72.67,45.39,1
132,13,1362.58,316.28,10495.28,3859.87,88.07,12.27,0
132,6,772.77,431.12,9838.56,6563.71,66.27,39.09,1
132,19,1073.47,344.6,10136.7,4763.93,76.17,21.24,0
132,3,1487.61,702.19,10802.6,6979.59,98.27,43.21,0
132,7,482.51,489.93,9488.11,8053.95,54.63,53.87,1
132,18,845.36,331.34,9703.42,5080.36,61.78,24.38,1
132,11,532.84,344.31,9000.66,6257.38,38.45,36.05,1
132,9,1125.76,239.17,10002.96,2806.04,71.73,1.82,0
132,21,847.87,222.22,9261.76,2775.71,47.12,1.52,1
132,16,1192.3,532.29,10499.24,6459.32,88.2,38.05,0
132,12,1134.55,427.91,10339.93,5650.38,82.91,30.03,0
132,15,884.72,440.29,10030.22,6353.79,72.63,37.01,1
132,10,694.16,322.99,9330.19,5361.71,49.39,27.17,1
132,17,864.7,354.54,9807.56,5378.64,65.24,27.34,0
132,20,1405.3,416.08,10622.27,5027.98,92.29,23.86,0
132,4,1473.11,493.39,10723.78,5637.73,95.66,29.91,0
132,23,886.66,543.73,10192.3,7230.23,78.01,45.7,0
132,14,1824.45,955.8,11005.25,7535.41,105.0,48.73,3
132,22,554.46,201.9,7842.34,2622.54,0.0,0.0,3
133,2,377.16,683.45,9789.38,9476.22,64.73,68.0,1
133,8,850.84,665.84,10289.83,8052.9,81.34,53.88,1
133,1,473.62,408.04,9159.95,7325.41,43.83,46.66,1
133,5,798.45,508.97,10028.83,7196.71,72.68,45.39,1
133,13,1362.59,316.27,10492.06,3857.07,88.05,12.25,0
133,6,772.75,431.13,9835.95,6561.47,66.27,39.08,1
133,3,1487.61,702.18,10799.83,6976.68,98.27,43.2,0
133,19,1073.48,344.6,10133.73,4761.33,76.16,21.22,0
133,7,482.52,489.94,9485.91,8051.86,54.65,53.87,1
133,18,845.37,331.34,9700.64,5078.11,61.78,24.37,1
133,11,532.85,344.31,8998.27,6255.49,38.47,36.05,1
133,9,1125.74,239.16,9999.64,2803.55,71.71,1.8,0
133,21,847.88,222.22,9258.72,2773.76,47.11,1.51,1
133,16,1192.3,532.28,10496.45,6456.56,88.2,38.04,0
133,12,1134.56,428.01,10337.17,5648.78,82.91,30.03,0
133,15,884.72,440.33,10027.6,6351.72,72.64,37.0,1
133,10,694.14,322.99,9327.5,5359.76,49.39,27.16,1
133,17,864.72,354.54,9804.81,5376.24,65.24,27.32,0
133,20,1405.31,416.07,10619.21,5025.15,92.27,23.84,0
133,4,1473.17,493.37,10720.83,5634.66,95.65,29.89,0
133,23,886.67,543.73,10189.74,7227.69,78.02,45.69,0
133,14,1824.45,955.79,11002.54,7532.43,105.0,48.72,3
133,22,554.41,201.91,7839.56,2621.99,0.0,0.0,3
134,2,376.42,684.05,9900.93,9565.91,65.42,68.0,1
134,5,797.5,509.61,10124.08,7269.92,72.89,45.36,1
134,8,849.91,666.23,10384.62,8127.87,81.62,53.82,1
134,13,1362.54,316.54,10560.47,3912.58,87.51,12.25,0
134,1,471.98,408.07,9267.77,7401.38,44.21,46.65,1
134,6,771.96,431.29,9930.72,6627.73,66.42,39.02,1
134,3,1487.58,702.22,10879.63,7038.82,98.2,43.08,0
134,18,844.45,331.13,9788.86,5132.96,61.67,24.28,1
134,7,480.86,490.32,9593.46,8134.42,55.12,53.88,1
134,19,1073.38,344.28,10213.5,4811.1,75.89,21.11,0
134,11,531.41,344.54,9105.1,6327.46,38.77,36.06,1
134,9,1125.41,239.2,10072.07,2856.26,71.15,1.83,0
134,17,863.82,354.99,9894.62,5441.79,65.21,27.33,0
134,10,693.07,323.32,9425.64,5426.54,49.5,27.18,1
134,21,847.41,222.02,9344.75,2821.59,46.79,1.49,1
134,12,1134.92,428.83,10419.81,5713.22,82.8,30.0,0
134,15,883.99,440.49,10117.87,6415.95,72.69,36.93,1
134,20,1405.27,416.57,10691.65,5084.17,91.9,23.8,0
134,23,885.82,544.01,10281.77,7297.09,78.18,45.62,0
134,16,1191.77,532.39,10578.68,6518.35,88.12,37.94,0
134,4,1474.65,493.74,10795.77,5690.86,95.39,29.78,0
134,14,1826.39,957.16,11082.66,7599.26,105.0,48.6,3
134,22,553.34,201.72,7947.69,2670.94,0.0,0.0,3
135,5,796.91,509.9,10066.05,7256.99,72.4,45.69,1
135,2,376.2,684.3,9798.93,9512.97,63.66,68.0,1
135,1,471.07,408.11,9168.6,7365.75,43.02,46.77,1
135,8,849.0,666.33,10323.95,8109.34,80.85,54.12,1
135,13,1362.74,316.95,10575.93,3939.86,89.1,12.89,0
135,6,771.24,431.54,9873.73,6617.76,66.1,39.37,1
135,7,479.86,490.24,9497.6,8096.7,53.79,54.0,1
135,11,529.97,343.95,9008.68,6291.19,37.78,36.14,1
135,18,843.98,331.63,9749.35,5136.79,62.03,24.73,1
135,3,1487.33,702.53,10858.29,7045.46,98.34,43.6,0
135,10,692.22,323.18,9361.66,5409.84,49.34,27.43,1
135,9,1125.12,238.98,10079.19,2864.48,72.83,2.26,0
135,19,1073.01,345.26,10199.06,4833.42,76.76,21.73,0
135,17,862.89,355.02,9853.0,5439.6,65.43,27.72,0
135,21,846.54,221.93,9314.9,2814.09,47.81,1.76,1
135,15,883.27,440.8,10072.55,6413.01,72.61,37.35,1
135,12,1135.1,429.27,10400.22,5723.61,83.34,30.53,0
135,16,1190.88,531.84,10551.41,6518.66,88.29,38.39,0
135,20,1405.33,416.51,10693.76,5101.53,92.96,24.38,0
135,4,1476.28,493.8,10794.15,5704.71,96.24,30.34,0
135,23,885.2,544.25,10230.06,7287.12,77.77,45.99,0
135,14,1827.83,958.22,11061.59,7603.88,105.0,49.12,3
135,22,553.04,201.9,7854.91,2636.1,0.0,0.0,3
136,5,796.23,509.69,10130.74,7312.68,72.78,45.44,1
136,8,848.11,666.36,10386.87,8163.54,81.3,53.85,1
136,2,376.38,685.17,9889.68,9595.24,64.77,68.0,1
136,1,469.25,408.43,9258.78,7463.52,43.78,46.93,1
136,13,1362.79,316.92,10604.15,3958.7,88.53,12.28,0
136,6,770.14,431.4,9939.11,6677.33,66.41,39.16,1
136,7,478.61,489.85,9582.49,8178.92,54.55,54.0,1
136,11,529.01,344.72,9100.99,6391.55,38.54,36.33,1
136,9,1124.57,238.99,10114.57,2894.18,72.24,1.76,0
136,10,691.14,323.17,9433.65,5480.12,49.6,27.32,1
136,18,843.38,331.76,9809.99,5193.12,62.12,24.49,1
136,16,1189.97,531.82,10596.67,6554.85,88.28,37.95,0
136,3,1486.43,702.68,10897.79,7074.89,98.29,43.09,0
136,19,1072.53,344.99,10243.65,4866.8,76.54,21.26,0
136,17,862.05,355.16,9912.15,5494.85,65.51,27.47,0
136,21,846.01,221.94,9372.39,2866.97,47.56,1.49,1
136,15,882.9,441.64,10133.66,6472.38,72.88,37.13,1
136,12,1134.96,429.78,10446.15,5764.13,83.27,30.13,0
136,20,1405.48,416.81,10726.31,5126.19,92.59,23.82,0
136,4,1477.31,493.98,10828.17,5726.4,95.98,29.76,0
136,23,884.59,544.74,10291.13,7342.19,78.12,45.73,0
136,14,1829.13,958.93,11099.47,7627.95,105.0,48.55,3
136,22,552.03,201.46,7942.26,2716.0,0.0,0.0,3
137,1,467.49,408.34,5105.38,4435.68,33.11,36.26,1
137,13,1362.82,317.45,8157.07,3116.16,74.86,17.76,0
137,5,794.83,510.38,6836.43,5055.13,56.79,44.94,1
137,6,769.08,431.74,6301.66,4538.07,49.48,37.69,1
137,8,846.77,666.63,7596.84,5788.32,67.2,55.22,1
137,2,376.94,685.77,6505.25,5872.11,52.26,56.39,1
137,7,477.17,490.54,5754.44,4986.01,41.99,43.97,1
137,11,527.29,345.09,4707.57,3866.48,27.67,28.28,1
137,9,1123.85,239.0,6245.95,1999.91,48.71,2.11,0
137,16,1189.03,531.7,8207.34,5124.11,75.55,45.91,0
137,10,690.34,323.97,5107.37,3573.84,33.14,24.17,1
137,3,1485.38,703.5,9429.43,5908.32,92.27,56.9,0
137,18,842.14,331.67,5804.56,3588.01,42.67,24.37,1
137,21,845.23,221.85,4500.29,1952.8,24.83,1.45,1
137,15,882.23,441.85,6761.39,4586.67,55.77,38.37,1
137,4,1477.92,492.97,9173.1,4827.34,88.76,41.75,0
137,17,861.1,355.21,6086.32,3833.99,46.53,27.82,0
137,19,1072.24,345.06,6906.14,3629.99,57.75,24.96,0
137,20,1405.29,416.94,8715.71,4233.71,82.5,33.42,0
137,12,1134.46,429.89,7639.52,4428.54,67.78,36.16,0
137,23,883.77,545.21,7270.36,5238.13,62.73,47.5,0
137,24,954.44,1006.03,8532.86,6700.21,80.0,68.0,1
137,14,1830.85,960.6,10360.08,6648.33,105.0,67.27,3
137,22,552.97,200.95,2685.32,1849.28,0.0,0.0,3
138,13,1362.95,317.21,8097.39,3076.73,73.56,17.01,0
138,2,378.0,685.85,6488.28,5851.08,51.67,55.96,1
138,1,466.11,408.23,5074.85,4400.99,32.44,35.6,1
138,9,1123.24,238.36,6172.88,1966.37,47.38,1.43,0
138,6,768.09,431.8,6263.85,4506.33,48.62,37.08,1
138,7,475.61,491.33,5728.38,4959.1,41.33,43.44,1
138,3,1485.08,703.88,9433.49,5904.85,91.74,56.71,0
138,8,845.27,667.2,7576.75,5773.8,66.48,54.87,1
138,11,525.21,344.98,4675.44,3833.41,27.01,27.63,1
138,10,689.15,323.85,5069.62,3541.5,32.37,23.54,1
138,5,793.68,510.37,6802.63,5027.02,55.95,44.39,1
138,16,1187.93,531.3,8177.56,5098.58,74.65,45.39,0
138,15,881.19,442.64,6726.32,4561.39,54.91,37.85,1
138,12,1134.11,430.08,7600.38,4399.07,66.8,35.58,0
138,18,841.1,331.08,5754.19,3549.48,41.68,23.65,1
138,4,1478.37,493.56,9154.58,4806.97,87.94,41.3,0
138,21,843.92,222.29,4469.26,1951.28,24.2,1.21,1
138,19,1071.46,345.01,6853.39,3596.03,56.64,24.3,0
138,20,1405.03,417.01,8677.61,4202.88,81.45,32.82,0
138,17,861.22,355.3,6046.56,3801.57,45.66,27.19,0
138,23,882.78,545.68,7241.95,5215.68,61.92,47.04,0
138,24,953.81,1007.14,8539.8,6708.86,79.58,68.0,1
138,14,1834.15,960.59,10408.31,6667.85,105.0,67.42,3
138,22,547.72,201.43,2690.37,1864.84,0.0,0.0,3
139,13,1362.98,317.21,8092.6,3073.92,73.48,17.12,0
139,2,378.06,685.77,6485.92,5849.55,51.63,56.4,1
139,1,466.13,408.23,5071.84,4398.71,32.41,35.87,1
139,9,1123.24,238.37,6167.22,1964.39,47.3,1.42,0
139,6,768.08,431.8,6260.38,4504.16,48.57,37.36,1
139,7,475.61,491.33,5725.48,4957.08,41.29,43.77,1
139,3,1485.08,703.92,9433.41,5904.7,91.71,57.18,0
139,8,845.29,667.2,7574.9,5772.77,66.44,55.31,1
139,11,525.24,344.99,4672.52,3831.21,26.98,27.84,1
139,10,689.16,323.85,5065.98,3539.2,32.33,23.71,1
139,5,793.69,510.37,6799.71,5025.16,55.9,44.73,1
139,16,1187.93,531.3,8175.19,5097.0,74.6,45.75,0
139,15,881.17,442.65,6722.85,4559.26,54.85,38.14,1
139,18,841.12,331.09,5750.32,3547.23,41.63,23.82,1
139,12,1134.12,430.05,7596.84,4396.69,66.74,35.84,0
139,4,1478.38,493.56,9152.58,4805.26,87.89,41.62,0
139,21,843.9,222.35,4465.97,1951.08,24.17,1.23,1
139,19,1071.46,345.01,6848.99,3593.55,56.57,24.48,0
139,17,861.22,355.31,6042.66,3799.34,45.61,27.39,0
139,20,1405.02,417.01,8674.35,4200.56,81.39,33.07,0
139,23,882.74,545.69,7239.19,5214.08,61.88,47.41,0
139,14,1834.15,960.61,10410.75,6669.21,105.0,68.0,3
139,22,547.7,201.41,2688.57,1863.95,0.0,0.0,3
140,13,1363.0,317.97,8424.08,3210.49,81.18,16.81,0
140,1,464.83,408.38,5305.69,4943.44,37.05,43.78,1
140,2,377.29,686.14,6657.61,6287.77,56.18,64.71,1
140,9,1122.85,238.47,6629.01,2130.82,55.78,0.0,0
140,7,474.35,491.8,5955.94,5462.66,46.25,51.87,1
140,6,767.22,431.84,6530.47,4904.41,54.38,43.18,1
140,10,688.73,325.0,5368.5,4000.76,37.94,29.11,1
140,3,1484.73,705.13,9358.37,5912.43,94.4,58.87,0
140,8,844.05,667.91,7706.82,6045.15,71.03,60.93,1
140,5,792.57,511.1,7027.53,5387.99,61.41,50.7,1
140,16,1187.03,531.43,8316.71,5277.47,79.66,48.98,0
140,11,523.54,345.53,4911.53,4366.06,31.47,34.79,1
140,15,880.19,443.56,6989.87,4911.45,60.88,43.28,1
140,4,1478.83,493.81,9219.9,4865.96,92.44,42.58,0
140,12,1133.78,430.62,7843.48,4634.35,72.96,38.97,0
140,18,840.1,330.99,6076.12,3923.95,47.95,27.91,1
140,20,1404.8,417.39,8850.36,4313.31,87.21,33.97,0
140,21,842.71,222.86,4799.93,2229.12,29.89,1.53,1
140,17,860.07,355.32,6359.85,4170.27,51.97,31.75,0
140,19,1070.7,345.03,7185.37,3863.93,63.65,26.98,0
140,23,881.52,546.07,7434.27,5522.08,67.17,52.79,0
140,14,1836.78,962.0,10107.62,6499.16,105.0,68.0,3
140,22,546.6,201.11,2687.51,2222.42,0.0,1.43,3
141,2,377.59,686.68,6657.19,6287.23,56.13,60.23,1
141,13,1363.07,317.74,8413.32,3194.85,80.94,15.46,0
141,9,1122.17,238.76,6613.51,2127.35,55.51,0.0,0
141,1,463.76,409.06,5301.19,4944.57,36.97,40.79,1
141,11,522.21,345.58,4899.13,4362.48,31.28,32.36,1
141,7,472.9,492.55,5950.74,5463.56,46.14,48.3,1
141,8,843.28,668.16,7702.96,6042.99,70.9,56.69,1
141,10,688.29,324.35,5350.73,3987.44,37.67,26.93,1
141,6,766.15,432.53,6523.98,4904.27,54.24,40.2,1
141,5,792.2,511.19,7021.45,5383.66,61.27,47.14,1
141,3,1484.53,705.29,9358.54,5908.38,94.3,54.74,0
141,16,1186.54,532.05,8312.65,5274.91,79.52,45.57,0
141,4,1479.69,494.69,9220.25,4862.87,92.35,39.6,0
141,15,878.99,444.01,6981.29,4909.2,60.71,40.28,1
141,20,1404.84,417.53,8844.72,4304.66,87.04,31.52,0
