帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
20,1,393.87,659.21,3732.54,5596.53,15.81,54.27,0
20,3,860.68,419.39,4715.2,3642.11,42.83,35.32,0
20,2,933.94,648.32,5100.83,5631.42,53.44,54.6,0
20,9,639.53,341.5,3734.75,2576.67,15.87,25.0,0
20,4,882.77,488.18,4857.31,4374.03,46.74,42.42,0
20,5,606.97,468.89,3944.33,4137.29,21.64,40.12,0
20,7,617.95,395.37,3805.98,3314.14,17.83,32.15,0
20,8,965.02,429.61,5092.36,3776.94,53.2,36.63,0
20,10,943.4,351.95,4957.12,2768.27,49.48,26.86,1
20,12,768.07,326.0,4208.32,2349.88,28.9,22.8,0
20,14,1094.36,347.19,5566.32,2716.03,66.24,26.35,1
20,17,926.06,330.65,4866.12,2440.71,46.98,23.68,0
20,15,1193.39,421.21,5912.89,3717.03,75.77,36.05,1
20,13,1432.31,409.44,6824.6,3614.22,100.83,35.05,1
20,16,1211.94,515.17,5911.52,4683.56,75.73,45.42,1
20,18,1452.2,479.05,6751.64,4388.55,98.83,42.56,1
20,19,1491.72,668.12,6573.15,5865.65,93.92,56.87,1
20,11,1175.38,252.94,5992.63,1008.8,77.96,9.8,1
20,20,924.55,233.59,4732.9,567.94,43.32,5.53,0
20,21,1394.17,317.49,6897.36,2273.82,102.83,22.06,1
20,22,964.31,521.32,5134.52,4691.58,54.36,45.5,1
20,6,1788.97,894.33,6976.12,7013.69,105.0,68.0,3
20,23,627.71,209.86,3157.43,-2.82,0.0,0.0,3
21,1,393.87,659.21,3732.22,5596.04,15.81,54.26,0
21,3,860.68,419.39,4714.9,3641.73,42.82,35.32,0
21,2,933.95,648.32,5100.73,5631.15,53.43,54.6,0
21,9,639.53,341.5,3734.4,2576.34,15.87,24.99,0
21,4,882.77,488.18,4857.07,4373.64,46.73,42.41,0
21,5,606.97,468.89,3944.02,4136.8,21.63,40.11,0
21,7,617.95,395.37,3805.64,3313.68,17.83,32.14,0
21,8,965.02,429.61,5092.11,3776.59,53.19,36.62,0
21,10,943.4,351.95,4956.78,2767.99,49.47,26.85,1
21,12,768.07,326.0,4207.95,2349.62,28.89,22.79,0
21,14,1094.36,347.19,5566.02,2715.82,66.22,26.34,1
21,17,926.06,330.65,4865.76,2440.5,46.97,23.67,0
21,15,1193.39,421.21,5912.74,3716.77,75.75,36.04,1
21,13,1432.31,409.44,6824.58,3614.07,100.82,35.05,1
21,16,1211.94,515.17,5911.48,4683.33,75.72,45.41,1
21,18,1452.2,479.05,6751.73,4388.41,98.81,42.55,1
21,19,1491.71,668.12,6573.42,5865.68,93.91,56.87,1
21,11,1175.38,252.94,5992.15,1009.0,77.93,9.8,1
21,20,924.55,233.59,4732.42,568.25,43.3,5.53,0
21,21,1394.17,317.49,6897.12,2273.79,102.81,22.06,1
21,22,964.31,521.32,5134.35,4691.24,54.35,45.49,1
21,6,1788.97,894.33,6976.73,7014.13,105.0,68.0,3
21,23,627.71,209.86,3157.16,-2.29,0.0,0.0,3
22,1,393.87,659.21,3732.55,5596.54,15.81,54.27,0
22,3,860.68,419.39,4715.2,3642.11,42.83,35.32,0
22,2,933.94,648.32,5100.83,5631.41,53.44,54.6,0
22,9,639.53,341.5,3734.75,2576.69,15.87,25.0,0
22,4,882.77,488.19,4857.31,4374.04,46.74,42.42,0
22,5,606.97,468.89,3944.34,4137.3,21.64,40.12,0
22,7,617.95,395.37,3805.99,3314.15,17.83,32.15,0
22,8,965.02,429.61,5092.36,3776.94,53.2,36.63,0
22,10,943.4,351.95,4957.12,2768.27,49.48,26.86,1
22,12,768.07,326.0,4208.33,2349.89,28.9,22.8,0
